user,result,apply_dt,close_dt,update_ts,duration,description,id
紫色理想,通过,2015-02-07,2016-07-31,2016-11-08 7:59,540 days,"老婆申请dpr。老公08年来新，国内本科，NTU硕士，pr6年, basic 5000+。老婆11年来新，国内TOP3大学本科，申请时NUS博士在读。结婚两个多月申请。7月份毕业，还没UPDATE学位证，也没工作，就正好收到PR通过的信了。",meta/pr/2020-07-11/2016-11-08 7:59_紫色理想.json
Jeff,进行中,2016-09-24,,2016-11-08 6:13,,男来新6年多 国内本科 薪水7K 家庭申请 妻子全职带孩子， 儿子2岁半 妻子和孩子来新1年半，这个是第三次申请。 之前13年自己申请过一次 7个月被拒， 15年7月全家申请一次 4个月被拒,meta/pr/2020-07-11/2016-11-08 6:13_Jeff.json
bugu,通过,2016-05-04,2016-10-10,2016-10-26 11:20,159 days,"来新5年多，ntu毕业phd一枚，毕业后拿EP做postodoc，工资4k+,工作8个月后申请，等了5个多月终于被批准",meta/pr/2020-07-11/2016-10-26 11:20_bugu.json
xiaobuding8282,通过,2015-07-14,2016-08-31,2016-10-24 7:29,414 days,"DPR,老公担保申请。两个人都是27岁。老公：PR 不到两年，NTU本科毕业，SMU part-time 在读master, 薪水basic 4000, 大公司。来新快9年。后来单独申请SC(已经批准)。本人: 国内二本毕业，薪水2200，SP，申请时候来新两年半。 ROM 一个月之后申请的， 历时了13个半月才批准",meta/pr/2020-07-11/2016-10-24 7:29_xiaobuding8282.json
alton12783,进行中,2016-10-21,,2016-10-21 9:50,,26岁，221本科，港理工硕士，来新加坡半年+1年四个月，中间有半年在上海，工资 6k。申请时说没有毕业证书正本，只带了硕士的testimonial和本科学校自己的英文翻译件，说明了理由 （没带）。顺其自然吧。,meta/pr/2020-07-11/2016-10-21 9:50_alton12783.json
SJ,通过,2015-06-09,2016-10-13,2016-10-17 3:48,492 days,"国内985本科，12年来坡NTU MSC, 13年工作 14年结婚，老婆也是NTU master,第一次申请，3个月秒拒。第二次申请，pending 15个月 要求补家庭信息，10天后网查approved",meta/pr/2020-07-11/2016-10-17 3:48_SJ.json
Mnfan,上诉中,2016-10-05,,2016-10-13 4:16,,来新6年，diploma+degree在SIM.工作一年，在本地公司Sp薪水3K+.六月申请九月尾收信被拒，10月上诉试试。求保佑。,meta/pr/2020-07-11/2016-10-13 4:16_Mnfan.json
vivian,进行中,2016-03-23,,2016-10-10 6:51,,sp pass 中国人 女生 来新8年 temasek poly 毕业， 工作1年 工资4000,meta/pr/2020-07-11/2016-10-10 6:51_vivian.json
wwwwxx,通过,2016-06-16,2016-10-07,2016-10-10 5:51,113 days,本地PHD 男，单人申，工资4000+，交申请后一个月被要求补交材料,meta/pr/2020-07-11/2016-10-10 5:51_wwwwxx.json
Yong,失败,2016-03-22,2016-10-10,2016-10-10 0:30,202 days,"马来西亚男30岁，Spass，wp 11年，来新12年薪水2000+，ITE part time higher nitec文凭,已超过6个月还没消息。希望有好消息，因为材料准备和申请程序很麻烦",meta/pr/2020-07-11/2016-10-10 0:30_Yong.json
elaineliang,进行中,2016-10-07,,2016-10-07 1:49,,Chinese. S-Pass. Work in Singapore for 1 year. US educated from high school and onwards. Graduated from Ivy League institute in 2014. Worked in Manhattan prior to relocate to Singapore. Salary was around 7K SGD when I was in Manhattan but cut to 4K(Base) SGD after I moved to Singapore. 25 years and unmarried without kids. Not the only child at home.,meta/pr/2020-07-11/2016-10-07 1:49_elaineliang.json
rr,通过,2016-04-12,2016-10-06,2016-10-06 16:09,177 days,SM3，独生子，薪水3K，等了近6个月终于批了，祝大家好运,meta/pr/2020-07-11/2016-10-06 16:09_rr.json
hansom1029,进行中,2016-10-05,,2016-10-05 14:06,,"1. 全家申请，我主申 差半个月30岁，老婆＋孩子（1岁男孩），首次申请。 2. 我个人来新工作1年9个月，老婆年初带孩子过来的，目前专职看孩子没工作。 3. 国内211院校 Master和Bechelor，去年1月空降EP工作 4. 目前Fixed salary 大概12K/month, ＋ 年终奖，不过应该体现不出在申请里。",meta/pr/2020-07-11/2016-10-05 14:06_hansom1029.json
bin,通过,2016-06-15,2016-10-04,2016-10-04 19:40,111 days,来新11年中学 ITE poly2015年毕业，等了三个月零十九天上帝保佑终于批了,meta/pr/2020-07-11/2016-10-04 19:40_bin.json
漂在异乡的人,进行中,2016-06-30,,2016-10-04 13:31,,"10年11月来新加坡 半导体行业工程师 前两年拿着EP工作 renew后downgrade到SP.13年老婆小孩来新加坡持有DP。小孩5岁在childcare center ,太太家庭主妇目前。本人国内大专学历，月薪固定5000（不包括加班补贴），年薪11万新币以上。第二次申请一家三口（14年是3月份第一次申请 一家三口，pending 一年后收到reject下）。希望这次能通过",meta/pr/2020-07-11/2016-10-04 13:31_漂在异乡的人.json
jumu,通过,2016-05-18,2016-09-30,2016-09-30 5:32,135 days,老公pr sponsor，本人在读博士，均来新八年,meta/pr/2020-07-11/2016-09-30 5:32_jumu.json
SoulOz,通过,2016-05-14,2016-09-20,2016-09-27 23:41,129 days,第一次申请，马来西亚籍，马来西亚学士毕业。2014年12月来新，拿wp，1月末辞职。2015年3月末新工作，金融业，EP，底薪2K，全部不到2.3k。,meta/pr/2020-07-11/2016-09-27 23:41_SoulOz.json
xx,进行中,2016-06-21,,2016-09-23 7:34,,,meta/pr/2020-07-11/2016-09-23 7:34_xx.json
yy,通过,2016-04-09,2016-09-02,2016-09-21 12:46,146 days,"国内top2 MD，medical officer, salary 7k＋，2014.7来新，单身女，第一次申请",meta/pr/2020-07-11/2016-09-21 12:46_yy.json
luck hahaab,上诉中,2016-07-28,,2016-09-20 6:06,,28岁马华女年薪42k 来新5年 spass一年 3月申请 7月被拒 7月尾上诉 目前是状态pending 求好运,meta/pr/2020-07-11/2016-09-20 6:06_luck hahaab.json
HAHA,进行中,2016-08-16,,2016-09-18 16:05,,S-PASS，PLA信息工程大学，双学士，BASIC $3750，来新4年，祈祷下。。。,meta/pr/2020-07-11/2016-09-18 16:05_HAHA.json
aiyali,进行中,2016-08-12,,2016-09-16 13:39,,"EP, basic $3.8K, 国内211，NUS master,来新4年。不抱希望。",meta/pr/2020-07-11/2016-09-16 13:39_aiyali.json
,进行中,,,2016-09-14 4:07,,来新三年，电厂生产经理，工资6K+，老婆全职太太，带两个宝宝，2015年10月提交申请。,meta/pr/2020-07-11/2016-09-14 4:07_.json
test,进行中,,,2016-09-07 5:23,,test,meta/pr/2020-07-11/2016-09-07 5:23_test.json
dou,通过,2016-03-16,2016-09-05,2016-09-05 3:22,173 days,"家庭申请，男主申，NTU PHD，EP， 4k+, 工作一年， 中间ICA发信要交PHD学位证，7月底convocation拿到才补交上。女，NTU PHD，交论文未答辩，继续在学校做RA，SP，不到4k. 男孩，三岁多，新加坡出生。 P.S.，刚准备换工作，MOM前几天刚批了新的EP，换家大公司。 觉得他们内部系统绝对是连着了，过几天这边就更新状态了。",meta/pr/2020-07-11/2016-09-05 3:22_dou.json
Luck,进行中,2016-09-01,,2016-09-01 18:21,,Malaysian here. 19 years old this year my Father sponsor me for applying pr. Hopefully will success. Luck!!!,meta/pr/2020-07-11/2016-09-01 18:21_Luck.json
等待,,2016-02-04,,2016-09-01 15:20,,"S Pass, SPM 文凭,薪水两千多,已经七个月了,还在等待中,保佑能批吧。",meta/pr/2020-07-11/2016-09-01 15:20_等待.json
Ricky,进行中,2016-06-08,,2016-08-31 5:21,,nus毕业 保险经纪,meta/pr/2020-07-11/2016-08-31 5:21_Ricky.json
test,通过,,,2016-08-31 1:26,,,meta/pr/2020-07-11/2016-08-31 1:26_test.json
jslm,通过,2016-02-23,2016-08-03,2016-08-30 5:23,162 days,12年来新，两年WP，后来换工作，SP， 申请时2900+， SP一年多，pending过程中加薪两次，结婚，补交父母信息，然后通过,meta/pr/2020-07-11/2016-08-30 5:23_jslm.json
THE,进行中,2016-08-20,,2016-08-27 6:50,,"Malaysian, 女， 31岁， 工作接近11年， WP 10年++, EP 3个月， a/c diploma, basic 2.4k, a/c executive, 第一次申请",meta/pr/2020-07-11/2016-08-27 6:50_THE.json
T.H.E,,2016-08-20,,2016-08-26 15:00,,"Malaysian, 女， 31岁， 工作接近11年， WP 10年++今天， EP 3个月， a/c diploma, basic 2.4k, a/c executive, 第一次申请",meta/pr/2020-07-11/2016-08-26 15:00_T.H.E.json
zhwindson,进行中,2016-04-11,,2016-08-25 6:41,,EP 男 工资12k 太太 5k EP 工资5k+,meta/pr/2020-07-11/2016-08-25 6:41_zhwindson.json
Reddot,通过,2016-04-22,2016-08-15,2016-08-22 15:06,115 days,"馬來西工人, 工作7年，work permit 6.5年, EP 3个月, 第一份工作, Marine service, CET diploma, basic 2.4K, annual income 39.5K",meta/pr/2020-07-11/2016-08-22 15:06_Reddot.json
马来西亚女生,通过,2016-01-08,2016-08-20,2016-08-21 12:02,225 days,"S Pass, Malaysian.",meta/pr/2020-07-11/2016-08-21 12:02_马来西亚女生.json
孤立无援,进行中,2016-05-17,,2016-08-20 13:57,,来新十年都在同一间公司工作，底薪2600+，公司申请，求好运,meta/pr/2020-07-11/2016-08-20 13:57_孤立无援.json
外劳,进行中,2016-06-15,,2016-08-17 8:34,,马来西亚，男，25岁，UK Degree，来新快三年，第三份工作，MNC，年薪39k，EP holder. 求好运！ （一位同学同样背景等了一年被reject TT）,meta/pr/2020-07-11/2016-08-17 8:34_外劳.json
Jurisss,通过,2016-03-23,2016-08-01,2016-08-08 10:29,131 days,"2007.9来新加坡读O Level, 2009.4-2012.4读Singapore Poly,之后去英国2年。2014.7回新加坡读master. 2015.8开始在新加坡工作。政府工,薪水4k+. 一直忘记查了。。8.5回家收到了信发现通过啦 哈哈囧",meta/pr/2020-07-11/2016-08-08 10:29_Jurisss.json
weiweiweiwei,通过,2015-12-23,2016-07-29,2016-08-05 7:15,219 days,"2 years S-pass holder, Monthly pay 3550. Husband(also PR) sponsors. Approved just before my last day. so lucky!",meta/pr/2020-07-11/2016-08-05 7:15_weiweiweiwei.json
薰衣草,通过,2016-02-29,2016-07-18,2016-08-04 5:19,140 days,来新8年o Level 1年，poly 毕业， 工作4年 工资3.5K 求好运！,meta/pr/2020-07-11/2016-08-04 5:19_薰衣草.json
zzz,失败,2016-04-07,2016-07-30,2016-07-31 4:53,114 days,"EP, Basic 5K+, NTU master, 来新四年 工作三年, 第一次申请，三个月20天被拒。",meta/pr/2020-07-11/2016-07-31 4:53_zzz.json
小新,通过,2016-01-09,2016-07-28,2016-07-28 4:00,201 days,"马华 男，32岁，Senior Finance Exe, EP, Basic $3100, 私立大学 Degree in Acc & Fin (Part Time), 历时八个月",meta/pr/2020-07-11/2016-07-28 4:00_小新.json
niming,失败,2016-03-24,2016-07-25,2016-07-26 6:25,123 days,"本人國內211本科,老婆國內master,夫妻申請,家庭月收入8k+,均從事半導體行業,SP holder.來新4年,第一次申請.",meta/pr/2020-07-11/2016-07-26 6:25_niming.json
Serendipper,通过,2016-03-08,2016-07-22,2016-07-22 9:45,136 days,国内一线城市户口 工学学士 单身 来新5年 独生子女 第四次申请 年薪120K。,meta/pr/2020-07-11/2016-07-22 9:45_Serendipper.json
Lao mao,通过,2015-11-07,2016-07-11,2016-07-20 8:30,247 days,国内211+985硕士，来新七年。申请时薪资不到8K。年龄37岁。带老婆和一儿一女，女儿三岁儿子六岁，老婆没工作。希望大家都有好运气,meta/pr/2020-07-11/2016-07-20 8:30_Lao mao.json
allenever,通过,2015-03-12,2016-07-18,2016-07-19 4:48,494 days,NUS本科毕业。毕业之后在半导体公司上班，月薪3500. 1年4个月 终于批了...,meta/pr/2020-07-11/2016-07-19 4:48_allenever.json
my_123,进行中,2016-08-24,,2016-07-18 1:28,,全家申请，男来新6年，EP工资5K+bonus;女来新3年，SP工资3K+bonus。宝宝今年在新加坡出生。,meta/pr/2020-07-11/2016-07-18 1:28_my_123.json
马劳,通过,2015-10-04,2016-07-01,2016-07-18 15:18,271 days,"马劳， 单独来新1.5年， SPM 文凭， S PASS, 工厂Operator， 历时9个月",meta/pr/2020-07-11/2016-07-18 15:18_马劳.json
ming237,通过,2016-01-22,2016-07-18,2016-07-18 0:55,178 days,27 马来西亚人 2.3k++ EP 新加坡工作3年半 学士学位,meta/pr/2020-07-11/2016-07-18 0:55_ming237.json
1234,进行中,2016-07-14,,2016-07-13 16:24,,adfsasfd,meta/pr/2020-07-11/2016-07-13 16:24_1234.json
abc,进行中,2015-05-22,,2016-07-12 6:51,,"marine industry ,engineer , big comany . salary 3500+",meta/pr/2020-07-11/2016-07-12 6:51_abc.json
feng,通过,2016-03-21,2016-07-12,2016-07-12 6:11,113 days,poly 毕业，薪水2.3k,meta/pr/2020-07-11/2016-07-12 6:11_feng.json
Python,通过,2016-02-26,2016-07-02,2016-07-11 5:13,127 days,Poly毕业，工作7个月，S-pass，2.6k 在台湾旅行的时候看到被批准了，太开心！,meta/pr/2020-07-11/2016-07-11 5:13_Python.json
Allan,通过,2015-12-16,2016-07-11,2016-07-11 2:35,208 days,"Malaysia Male 29 years old, 第三次申请。 来新工作 3 years++， EP Holder。 薪水 4K++SGD。 在MNC IT 工作。 最近补交资料 - 新加坡ROMCertificate - 太太资料（PR） - 薪水单",meta/pr/2020-07-11/2016-07-11 2:35_Allan.json
qp,进行中,2015-12-26,,2016-07-08 8:54,,政府中学 + Local Poly毕业。工作满6个月时申请，现在已经工作快一年了，pending了7个月，求好运～,meta/pr/2020-07-11/2016-07-08 8:54_qp.json
xiaoyu,进行中,2016-02-16,,2016-07-05 9:04,,"oevel + sp +local u, 来新8年，EP holder, 工作6个月申请，四月中补交了父母CV. 还在Pending. 希望好运，快点批准~",meta/pr/2020-07-11/2016-07-05 9:04_xiaoyu.json
ming,进行中,2016-01-22,,2016-07-01 3:06,,学士学位 新加坡工作3年 马来西亚人 薪水2.2k++,meta/pr/2020-07-11/2016-07-01 3:06_ming.json
philip teo,通过,2015-12-22,2016-06-22,2016-06-29 9:17,183 days,SM3，NTU，本地小公司，历经6个月，其中补交一次工资单，通过,meta/pr/2020-07-11/2016-06-29 9:17_philip teo.json
bantiao,进行中,2016-06-13,,2016-06-27 9:25,,"薪水7000.公司GM,国内本科学历，工科。15年3月来新（09-12年在新工作），老婆15年11月来新，有工作，薪水2250，16年6月提交，期待好运",meta/pr/2020-07-11/2016-06-27 9:25_bantiao.json
bccantonese,通过,2015-08-21,2016-04-04,2016-06-27 14:49,227 days,Chinese national S-pass Diploma from Singapore Polytechnic 2-year Secondary school,meta/pr/2020-07-11/2016-06-27 14:49_bccantonese.json
mwei,通过,2015-12-01,2016-06-25,2016-06-26 12:46,207 days,22岁，来新8年，政府中学+poly，工作半年后递交申请，spass basic 2200，历时6个多月,meta/pr/2020-07-11/2016-06-26 12:46_mwei.json
expat,失败,2016-01-01,2016-05-31,2016-06-25 11:20,151 days,MSc and BEng from HK Government University >8K and worked in Singapore for ~3 years,meta/pr/2020-07-11/2016-06-25 11:20_expat.json
Sean,失败,2016-01-05,2016-04-12,2016-06-23 8:23,98 days,"MSC，新加坡工作>2年，經理職，收入4000+,第二次申請",meta/pr/2020-07-11/2016-06-23 8:23_Sean.json
Mandy,进行中,2016-06-09,,2016-06-21 8:27,,"女，国内211本科，毕业六年，来新一年半，ep，S$5800, 语言专业，已婚，和老公分开申请。估计会被拒，要拒请秒拒",meta/pr/2020-07-11/2016-06-21 8:27_Mandy.json
Amanda,失败,2016-02-23,2016-06-17,2016-06-20 9:18,115 days,单身 女 新加披私立大学毕业之后去英国读master 毕业后回新工作 拿ＳＰ一年后更新EP 申请时工作ＥＰ三个月 薪水３６００. 各种求好运。。想要拿到ＰＲ后光速离职。。。哈哈,meta/pr/2020-07-11/2016-06-20 9:18_Amanda.json
emma,进行中,2016-04-01,,2016-06-20 2:35,,国内985本科 NTU master 来新2年 月薪4k 自己申请,meta/pr/2020-07-11/2016-06-20 2:35_emma.json
无言,失败,2015-09-02,2016-06-02,2016-06-17 14:00,274 days,"SP, 2009年来新。等了足足9个月才来拒绝, 我的天啊, 干脆3个月就拒呗",meta/pr/2020-07-11/2016-06-17 14:00_无言.json
womendeai,通过,2016-01-21,2016-06-13,2016-06-13 9:39,144 days,poly毕业，历时4个月多。在新加坡呆了差不多10年了,meta/pr/2020-07-11/2016-06-13 9:39_womendeai.json
zoe,失败,2016-01-07,2016-06-06,2016-06-06 6:48,151 days,先生主申请人。月薪11K+，来新5年多。 本人第二次申请，（第一次是一个人申请）。 Spass，月薪2700，本地私立本科毕业。 来新快8年。 希望好运。,meta/pr/2020-07-11/2016-06-06 6:48_zoe.json
麦香绿茶,通过,2016-02-05,2016-05-27,2016-06-06 4:39,112 days,"本人申请DPR,来新6年，私立master毕业，工作4年多，做技术支持，月薪2900. 老公SC,一间小公司的finance manager, gross 5700sgd. 2016年1月注册，2月申请PR.",meta/pr/2020-07-11/2016-06-06 4:39_麦香绿茶.json
Tina,进行中,2015-11-28,,2016-06-02 1:58,,等等等等等，把我等的花都谢了！,meta/pr/2020-07-11/2016-06-02 1:58_Tina.json
NN,进行中,2016-03-01,,2016-05-30 8:31,,公婆一起申请。年龄都为29.都无本地学历，2012年在新登记结婚。老公主申请人，国内大专文凭，2011年来新，SP，本地五金公司，marketing manager，工资4k+。 老婆副申请人，国内本科学历，2010年来新，中间有换过一次工作，最先开始是EP，后来换公司后变SP，之后因为公司quota不够降成WP... 外企大公司，Admin，工资3.5K。 第一次申请。等PR，等买房。,meta/pr/2020-07-11/2016-05-30 8:31_NN.json
TSY,失败,2015-12-03,2016-05-30,2016-05-30 6:31,179 days,"來新6年, 國內211 master, 月薪 6.7K, 帶妻子和寶寶一起申請, 妻子也是國內 master, 寶寶一歲半.",meta/pr/2020-07-11/2016-05-30 6:31_TSY.json
CCCC,通过,2015-12-19,2016-05-30,2016-05-30 1:10,163 days,"pass!!11年来新，12年进poly, 15年毕业拿s pass 2.2k, 求好运！",meta/pr/2020-07-11/2016-05-30 1:10_CCCC.json
梅花鹿,通过,2015-12-31,2016-05-28,2016-05-30 1:10,149 days,15年poly毕业 2.5k 来新10年 自己申请,meta/pr/2020-07-11/2016-05-30 1:10_梅花鹿.json
PANGPANG酱,通过,2015-12-28,2016-05-28,2016-05-29 1:57,152 days,POLY毕业，交了两个月薪水单后又补交了四个月薪水单，没有公司信。五个月通过，感谢观音菩萨保佑,meta/pr/2020-07-11/2016-05-29 1:57_PANGPANG酱.json
